dataset,trial,error_type,intensity,features,model,accuracy,f1_macro,f1_weighted
winequality-red.csv,3,NAR,0.2,target,LinearSVM,0.58125,0.21345321345321344,0.5301448551448551
winequality-red.csv,3,NAR,0.2,alcohol,LinearSVM,0.5375,0.19154590177075326,0.510745571326375
winequality-red.csv,3,NAR,0.2,target,KNN,0.403125,0.1727517696267696,0.41227477477477475
winequality-red.csv,3,NAR,0.2,alcohol,KNN,0.378125,0.14927299098580743,0.4027765541091293
winequality-red.csv,3,NAR,0.3,target,RF,0.55625,0.23836958425055035,0.568185286171703
winequality-red.csv,3,NAR,0.3,alcohol,RF,0.290625,0.14785603038173525,0.39129336582144036
winequality-red.csv,3,NAR,0.3,target,LinearSVM,0.559375,0.21675443130667008,0.5146640983394715
winequality-red.csv,3,NAR,0.3,alcohol,LinearSVM,0.24375,0.10515717382516301,0.2974502548369037
winequality-red.csv,3,NAR,0.3,target,KNN,0.390625,0.16457381698761012,0.40391013584117036
winequality-red.csv,3,NAR,0.3,alcohol,KNN,0.26875,0.12065503731702465,0.337565778074403
winequality-red.csv,3,NAR,0.5,target,RF,0.40625,0.20384314935304282,0.4592543212044734
winequality-red.csv,3,NAR,0.5,alcohol,RF,0.09375,0.06919056707699797,0.16687268628229596
winequality-red.csv,3,NAR,0.5,target,LinearSVM,0.528125,0.2199897358470575,0.4889868983054214
winequality-red.csv,3,NAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,3,NAR,0.5,target,KNN,0.28125,0.1635385688114733,0.34930688290906503
winequality-red.csv,3,NAR,0.5,alcohol,KNN,0.1125,0.0724823654447932,0.1807494200716744
winequality-red.csv,4,NNAR,0.1,target,RF,0.703125,0.4092749846270973,0.6898232482211355
winequality-red.csv,4,NNAR,0.1,alcohol,RF,0.653125,0.3494325036800629,0.6542017851387941
winequality-red.csv,4,NNAR,0.1,target,LinearSVM,0.603125,0.2451487190703087,0.5650447707180414
winequality-red.csv,4,NNAR,0.1,alcohol,LinearSVM,0.6125,0.24363253776086705,0.5693497059840886
winequality-red.csv,4,NNAR,0.1,target,KNN,0.490625,0.22818786110951483,0.472687822458935
winequality-red.csv,4,NNAR,0.1,alcohol,KNN,0.46875,0.1878536922015183,0.4599772662688263
winequality-red.csv,4,NNAR,0.2,target,RF,0.68125,0.37089082369981247,0.6731376161291892
winequality-red.csv,4,NNAR,0.2,alcohol,RF,0.5875,0.25725009135730403,0.6130454829235588
winequality-red.csv,4,NNAR,0.2,target,LinearSVM,0.609375,0.24701045123658782,0.5696489823388801
winequality-red.csv,4,NNAR,0.2,alcohol,LinearSVM,0.621875,0.24706701053704413,0.5763108181491087
winequality-red.csv,4,NNAR,0.2,target,KNN,0.459375,0.22262590199944923,0.45202211992843805
winequality-red.csv,4,NNAR,0.2,alcohol,KNN,0.3875,0.17420574026712132,0.4138502415458937
winequality-red.csv,4,NNAR,0.3,target,RF,0.59375,0.373676407687428,0.5955225245203631
winequality-red.csv,4,NNAR,0.3,alcohol,RF,0.41875,0.2225966752364268,0.5035426454584063
winequality-red.csv,4,NNAR,0.3,target,LinearSVM,0.609375,0.25722943722943725,0.5752077922077923
winequality-red.csv,4,NNAR,0.3,alcohol,LinearSVM,0.246875,0.12796053972524563,0.33601820145937794
winequality-red.csv,4,NNAR,0.3,target,KNN,0.4625,0.23188725009252475,0.45907296805659004
winequality-red.csv,4,NNAR,0.3,alcohol,KNN,0.325,0.16113718561656581,0.38045494197933605
winequality-red.csv,4,NNAR,0.5,target,RF,0.515625,0.2732679220752839,0.5316487750624657
winequality-red.csv,4,NNAR,0.5,alcohol,RF,0.10625,0.07631868428018894,0.1835552348435708
winequality-red.csv,4,NNAR,0.5,target,LinearSVM,0.56875,0.26256592038122484,0.5467807162360943
winequality-red.csv,4,NNAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,4,NNAR,0.5,target,KNN,0.3625,0.2021694537387103,0.3900041303375102
winequality-red.csv,4,NNAR,0.5,alcohol,KNN,0.1125,0.08300286279472656,0.1778365872538058
winequality-red.csv,4,NCAR,0.1,target,RF,0.703125,0.3937422481430384,0.6864761538943936
winequality-red.csv,4,NCAR,0.1,alcohol,RF,0.671875,0.35477937657228703,0.6683849711840517
winequality-red.csv,4,NCAR,0.1,target,LinearSVM,0.61875,0.22535343572401487,0.5592257291813443
winequality-red.csv,4,NCAR,0.1,alcohol,LinearSVM,0.60625,0.2204354163727841,0.5471822541966427
winequality-red.csv,4,NCAR,0.1,target,KNN,0.5,0.2324074074074074,0.47840277777777773
winequality-red.csv,4,NCAR,0.1,alcohol,KNN,0.478125,0.18837886294535353,0.46522960643991595
winequality-red.csv,4,NCAR,0.2,target,RF,0.66875,0.3487738291143864,0.6569069060767977
winequality-red.csv,4,NCAR,0.2,alcohol,RF,0.534375,0.2610324129651861,0.5735640756302521
winequality-red.csv,4,NCAR,0.2,target,LinearSVM,0.615625,0.238434442406931,0.5648130816093154
winequality-red.csv,4,NCAR,0.2,alcohol,LinearSVM,0.59375,0.2088699360341151,0.5588358208955224
winequality-red.csv,4,NCAR,0.2,target,KNN,0.5,0.3088990009397884,0.4892711575077741
winequality-red.csv,4,NCAR,0.2,alcohol,KNN,0.440625,0.2382101207358256,0.45268985031042036
winequality-red.csv,4,NCAR,0.3,target,RF,0.63125,0.38686995265942636,0.6379299176996545
winequality-red.csv,4,NCAR,0.3,alcohol,RF,0.415625,0.25034895908010507,0.5057746104628151
winequality-red.csv,4,NCAR,0.3,target,LinearSVM,0.625,0.2540548857753159,0.582248560877593
winequality-red.csv,4,NCAR,0.3,alcohol,LinearSVM,0.246875,0.11357797008243879,0.33146171245724376
winequality-red.csv,4,NCAR,0.3,target,KNN,0.4375,0.20786165728284192,0.4442181607703506
winequality-red.csv,4,NCAR,0.3,alcohol,KNN,0.29375,0.15596329533511197,0.3495485285795133
winequality-red.csv,4,NCAR,0.5,target,RF,0.5,0.2907213414309537,0.5246855203239049
winequality-red.csv,4,NCAR,0.5,alcohol,RF,0.096875,0.09022316208078165,0.16339511850774363
winequality-red.csv,4,NCAR,0.5,target,LinearSVM,0.584375,0.2136687975289817,0.5302791625124627
winequality-red.csv,4,NCAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,4,NCAR,0.5,target,KNN,0.36875,0.20850178997403734,0.40905405973921527
winequality-red.csv,4,NCAR,0.5,alcohol,KNN,0.140625,0.086388681333419,0.22566796046040122
winequality-red.csv,4,NAR,0.1,target,RF,0.678125,0.3288030222601778,0.673314640557291
winequality-red.csv,4,NAR,0.1,alcohol,RF,0.609375,0.27257017876502876,0.6227819213715853
winequality-red.csv,4,NAR,0.1,target,LinearSVM,0.60625,0.2561026100590237,0.5703223125338088
winequality-red.csv,4,NAR,0.1,alcohol,LinearSVM,0.6,0.23839009287925697,0.555688854489164
winequality-red.csv,4,NAR,0.1,target,KNN,0.478125,0.2027609320462249,0.4754836451951877
winequality-red.csv,4,NAR,0.1,alcohol,KNN,0.4625,0.17199834162520727,0.4662205638474296
winequality-red.csv,4,NAR,0.2,target,RF,0.63125,0.26833920796184946,0.6354886308659893
winequality-red.csv,4,NAR,0.2,alcohol,RF,0.534375,0.21450101841135824,0.5800628236879084
winequality-red.csv,4,NAR,0.2,target,LinearSVM,0.60625,0.24069337880079567,0.559931798806479
winequality-red.csv,4,NAR,0.2,alcohol,LinearSVM,0.609375,0.21802818781173378,0.5728810670571971
winequality-red.csv,4,NAR,0.2,target,KNN,0.4625,0.19855772018281106,0.44943827961911376
winequality-red.csv,4,NAR,0.2,alcohol,KNN,0.415625,0.16289033146864823,0.4349634977456793
winequality-red.csv,4,NAR,0.3,target,RF,0.61875,0.31903116677165183,0.6287494415757717
winequality-red.csv,4,NAR,0.3,alcohol,RF,0.421875,0.23180256676173194,0.5209897048656124
winequality-red.csv,4,NAR,0.3,target,LinearSVM,0.584375,0.23648571016662753,0.5470020000570818
winequality-red.csv,4,NAR,0.3,alcohol,LinearSVM,0.271875,0.1277132171241568,0.3494629499766246
winequality-red.csv,4,NAR,0.3,target,KNN,0.421875,0.18818518707699922,0.4501690885181008
winequality-red.csv,4,NAR,0.3,alcohol,KNN,0.325,0.15199427185702846,0.39982260216477394
winequality-red.csv,4,NAR,0.5,target,RF,0.490625,0.25246933998772414,0.521679708417869
winequality-red.csv,4,NAR,0.5,alcohol,RF,0.125,0.11074636531376403,0.20455023199485525
winequality-red.csv,4,NAR,0.5,target,LinearSVM,0.565625,0.21593502337728168,0.5113145817209118
winequality-red.csv,4,NAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,4,NAR,0.5,target,KNN,0.321875,0.1607093505297098,0.35292376784891755
winequality-red.csv,4,NAR,0.5,alcohol,KNN,0.146875,0.0905278045903046,0.21667806199056203
winequality-red.csv,5,NNAR,0.1,target,RF,0.659375,0.37934338318649,0.6427489899218533
winequality-red.csv,5,NNAR,0.1,alcohol,RF,0.615625,0.30840898232202585,0.6135904403567448
winequality-red.csv,5,NNAR,0.1,target,LinearSVM,0.590625,0.21689773669866097,0.538140774973338
winequality-red.csv,5,NNAR,0.1,alcohol,LinearSVM,0.596875,0.21878457404773197,0.542988383119962
winequality-red.csv,5,NNAR,0.1,target,KNN,0.534375,0.24815562588671836,0.5142614318454655
winequality-red.csv,5,NNAR,0.1,alcohol,KNN,0.5125,0.20808534115987534,0.5039050804268196
winequality-red.csv,5,NNAR,0.2,target,RF,0.640625,0.35624643912687387,0.6299867617123052
winequality-red.csv,5,NNAR,0.2,alcohol,RF,0.53125,0.2585560802151912,0.5528561997241184
winequality-red.csv,5,NNAR,0.2,target,LinearSVM,0.603125,0.22066747371169504,0.5476482945239621
winequality-red.csv,5,NNAR,0.2,alcohol,LinearSVM,0.584375,0.1860672442351554,0.5384623323013417
winequality-red.csv,5,NNAR,0.2,target,KNN,0.478125,0.2131783675261936,0.46174712968191234
winequality-red.csv,5,NNAR,0.2,alcohol,KNN,0.45,0.1916573957099528,0.4578459672177935
winequality-red.csv,5,NNAR,0.3,target,RF,0.5875,0.31281348031274575,0.5912431621420013
winequality-red.csv,5,NNAR,0.3,alcohol,RF,0.384375,0.2046724257778745,0.47542664237684296
winequality-red.csv,5,NNAR,0.3,target,LinearSVM,0.5625,0.2341363774355578,0.5336856164100017
winequality-red.csv,5,NNAR,0.3,alcohol,LinearSVM,0.2875,0.12639000492495917,0.3693628658078229
winequality-red.csv,5,NNAR,0.3,target,KNN,0.515625,0.24402115492403267,0.513540546653444
winequality-red.csv,5,NNAR,0.3,alcohol,KNN,0.346875,0.16498779963113064,0.40184231587371794
winequality-red.csv,5,NNAR,0.5,target,RF,0.48125,0.2619569078723775,0.5093040863747833
winequality-red.csv,5,NNAR,0.5,alcohol,RF,0.090625,0.059138083369598186,0.1587256530970184
winequality-red.csv,5,NNAR,0.5,target,LinearSVM,0.56875,0.23251732617929802,0.5382763246143528
winequality-red.csv,5,NNAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,5,NNAR,0.5,target,KNN,0.3625,0.1844778161981073,0.40076593234352337
winequality-red.csv,5,NNAR,0.5,alcohol,KNN,0.103125,0.05910609857978279,0.15976921470342523
winequality-red.csv,5,NCAR,0.1,target,RF,0.63125,0.36908544130766346,0.6188993568160235
winequality-red.csv,5,NCAR,0.1,alcohol,RF,0.61875,0.3166021859952643,0.6161555196327391
winequality-red.csv,5,NCAR,0.1,target,LinearSVM,0.590625,0.21607048193247724,0.5362843884260248
winequality-red.csv,5,NCAR,0.1,alcohol,LinearSVM,0.5875,0.2164088127491318,0.5372741271865451
winequality-red.csv,5,NCAR,0.1,target,KNN,0.55,0.2502020329687165,0.5308264488923614
winequality-red.csv,5,NCAR,0.1,alcohol,KNN,0.51875,0.2113224525799333,0.5090816921626641
winequality-red.csv,5,NCAR,0.2,target,RF,0.60625,0.2980293694525122,0.5988470725550337
winequality-red.csv,5,NCAR,0.2,alcohol,RF,0.5375,0.2506429904051173,0.5690391791044777
winequality-red.csv,5,NCAR,0.2,target,LinearSVM,0.6,0.21937562562562563,0.5440362237237237
winequality-red.csv,5,NCAR,0.2,alcohol,LinearSVM,0.615625,0.1930846825921975,0.5587579166272805
winequality-red.csv,5,NCAR,0.2,target,KNN,0.50625,0.23693264647223486,0.5023844275710337
winequality-red.csv,5,NCAR,0.2,alcohol,KNN,0.478125,0.2101602179333272,0.5014322074983839
winequality-red.csv,5,NCAR,0.3,target,RF,0.571875,0.3078462679322016,0.5723206556144875
winequality-red.csv,5,NCAR,0.3,alcohol,RF,0.35625,0.21924609872885736,0.4617406860380998
winequality-red.csv,5,NCAR,0.3,target,LinearSVM,0.58125,0.2131427770772033,0.5294115174443043
winequality-red.csv,5,NCAR,0.3,alcohol,LinearSVM,0.26875,0.10930811908038048,0.32217152003594396
winequality-red.csv,5,NCAR,0.3,target,KNN,0.496875,0.35734691965074844,0.49821561961767563
winequality-red.csv,5,NCAR,0.3,alcohol,KNN,0.353125,0.2670111325247658,0.40597680271043046
winequality-red.csv,5,NCAR,0.5,target,RF,0.503125,0.26483600232746407,0.5267377713266546
winequality-red.csv,5,NCAR,0.5,alcohol,RF,0.10625,0.06249120337790288,0.18211822660098523
winequality-red.csv,5,NCAR,0.5,target,LinearSVM,0.584375,0.26906680737479216,0.5612826869718506
winequality-red.csv,5,NCAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,5,NCAR,0.5,target,KNN,0.35,0.17033480338730156,0.38234468208084993
winequality-red.csv,5,NCAR,0.5,alcohol,KNN,0.15,0.08102991036253678,0.22330027024837812
winequality-red.csv,5,NAR,0.1,target,RF,0.653125,0.32464101430045705,0.6433829979360165
winequality-red.csv,5,NAR,0.1,alcohol,RF,0.628125,0.279505453737392,0.6303011278464516
winequality-red.csv,5,NAR,0.1,target,LinearSVM,0.5875,0.21571508201942988,0.5356091734352605
winequality-red.csv,5,NAR,0.1,alcohol,LinearSVM,0.584375,0.2271407957122243,0.5403555967841682
winequality-red.csv,5,NAR,0.1,target,KNN,0.50625,0.2012226222622262,0.49543654365436546
winequality-red.csv,5,NAR,0.1,alcohol,KNN,0.49375,0.1775905613749023,0.49305978208768586
winequality-red.csv,5,NAR,0.2,target,RF,0.6125,0.3007198158711484,0.6101634802036571
winequality-red.csv,5,NAR,0.2,alcohol,RF,0.5125,0.2452233117030467,0.554189407335681
winequality-red.csv,5,NAR,0.2,target,LinearSVM,0.6,0.2317104774198596,0.5503010766883765
winequality-red.csv,5,NAR,0.2,alcohol,LinearSVM,0.571875,0.18076940404281938,0.5238695631079737
winequality-red.csv,5,NAR,0.2,target,KNN,0.4875,0.19694277149311032,0.4851917921003189
winequality-red.csv,5,NAR,0.2,alcohol,KNN,0.421875,0.167169457711142,0.45522489571368113
winequality-red.csv,5,NAR,0.3,target,RF,0.565625,0.2731055126013109,0.5736992174492175
winequality-red.csv,5,NAR,0.3,alcohol,RF,0.35625,0.18925819942769095,0.43927333259960377
winequality-red.csv,5,NAR,0.3,target,LinearSVM,0.56875,0.21452742867126715,0.518880225267298
winequality-red.csv,5,NAR,0.3,alcohol,LinearSVM,0.28125,0.10807243460764589,0.3194028169014085
winequality-red.csv,5,NAR,0.3,target,KNN,0.440625,0.18831984370114016,0.45570466120446007
winequality-red.csv,5,NAR,0.3,alcohol,KNN,0.35,0.1444598283414073,0.400105382111961
winequality-red.csv,5,NAR,0.5,target,RF,0.434375,0.2558919255347827,0.48116386651542903
winequality-red.csv,5,NAR,0.5,alcohol,RF,0.1125,0.07518915174765559,0.19355871696504692
winequality-red.csv,5,NAR,0.5,target,LinearSVM,0.584375,0.23472283355884863,0.5322866638952739
winequality-red.csv,5,NAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,5,NAR,0.5,target,KNN,0.25625,0.1390564684560253,0.31430717478928394
winequality-red.csv,5,NAR,0.5,alcohol,KNN,0.109375,0.07001985985502468,0.1768395863862897
winequality-red.csv,6,NNAR,0.1,target,RF,0.671875,0.38762828488851414,0.6599611890317646
winequality-red.csv,6,NNAR,0.1,alcohol,RF,0.621875,0.32030967164997154,0.6192360164571659
winequality-red.csv,6,NNAR,0.1,target,LinearSVM,0.609375,0.22897468166010368,0.5547446514837818
winequality-red.csv,6,NNAR,0.1,alcohol,LinearSVM,0.60625,0.22811228895547006,0.5525260705794082
winequality-red.csv,6,NNAR,0.1,target,KNN,0.51875,0.23490229491994716,0.5008898721167034
winequality-red.csv,6,NNAR,0.1,alcohol,KNN,0.503125,0.20303086580711888,0.5009338218236096
winequality-red.csv,6,NNAR,0.2,target,RF,0.621875,0.35452726969163867,0.6122500134463283
winequality-red.csv,6,NNAR,0.2,alcohol,RF,0.484375,0.22043413860151148,0.5248978797508987
winequality-red.csv,6,NNAR,0.2,target,LinearSVM,0.6,0.21916663710920103,0.5441062413544413
winequality-red.csv,6,NNAR,0.2,alcohol,LinearSVM,0.5875,0.18470995423729963,0.5349731067637679
winequality-red.csv,6,NNAR,0.2,target,KNN,0.503125,0.2362696741615918,0.4948023001782687
winequality-red.csv,6,NNAR,0.2,alcohol,KNN,0.425,0.1779196493081486,0.45111447575332564
winequality-red.csv,6,NNAR,0.3,target,RF,0.596875,0.30372242694840157,0.5979947107865199
winequality-red.csv,6,NNAR,0.3,alcohol,RF,0.34375,0.1667299964641253,0.4286254577699933
winequality-red.csv,6,NNAR,0.3,target,LinearSVM,0.584375,0.23150367018663545,0.5387416948832564
winequality-red.csv,6,NNAR,0.3,alcohol,LinearSVM,0.24375,0.09285714285714286,0.27625
winequality-red.csv,6,NNAR,0.3,target,KNN,0.440625,0.21323360078718315,0.4441260088401087
winequality-red.csv,6,NNAR,0.3,alcohol,KNN,0.303125,0.1346006144393241,0.3546034946236559
winequality-red.csv,6,NNAR,0.5,target,RF,0.45,0.2394878388529793,0.47527652081807525
winequality-red.csv,6,NNAR,0.5,alcohol,RF,0.08125,0.07581143494186973,0.1422335562987737
winequality-red.csv,6,NNAR,0.5,target,LinearSVM,0.596875,0.23086251770600016,0.5480602248225911
winequality-red.csv,6,NNAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,6,NNAR,0.5,target,KNN,0.409375,0.24329943696618728,0.4350063317479438
winequality-red.csv,6,NNAR,0.5,alcohol,KNN,0.15625,0.13958519534687147,0.24189218681798344
winequality-red.csv,6,NCAR,0.1,target,RF,0.625,0.3835983514144434,0.6188223478309685
winequality-red.csv,6,NCAR,0.1,alcohol,RF,0.59375,0.3037594391085066,0.6023380214506844
winequality-red.csv,6,NCAR,0.1,target,LinearSVM,0.603125,0.22691754582524307,0.5496586870668634
winequality-red.csv,6,NCAR,0.1,alcohol,LinearSVM,0.60625,0.22072571451035894,0.5481023705625663
winequality-red.csv,6,NCAR,0.1,target,KNN,0.51875,0.2512273615193586,0.5122477290268612
winequality-red.csv,6,NCAR,0.1,alcohol,KNN,0.5,0.20839216755000786,0.4973846141426386
winequality-red.csv,6,NCAR,0.2,target,RF,0.615625,0.35176198486790405,0.6170071822902425
winequality-red.csv,6,NCAR,0.2,alcohol,RF,0.503125,0.25985916558899913,0.5519350714373121
winequality-red.csv,6,NCAR,0.2,target,LinearSVM,0.609375,0.22273047149894443,0.5526565798733286
winequality-red.csv,6,NCAR,0.2,alcohol,LinearSVM,0.621875,0.20763866492624944,0.5735826653281082
winequality-red.csv,6,NCAR,0.2,target,KNN,0.509375,0.2355759477046019,0.5078809878209467
winequality-red.csv,6,NCAR,0.2,alcohol,KNN,0.41875,0.17650297197152448,0.4455917086858484
winequality-red.csv,6,NCAR,0.3,target,RF,0.578125,0.3279754213322335,0.5757331722803973
winequality-red.csv,6,NCAR,0.3,alcohol,RF,0.3875,0.24026367303678228,0.4714915020062079
winequality-red.csv,6,NCAR,0.3,target,LinearSVM,0.603125,0.22681130496930324,0.5488601293589335
winequality-red.csv,6,NCAR,0.3,alcohol,LinearSVM,0.28125,0.13838025642554472,0.37584499968166607
winequality-red.csv,6,NCAR,0.3,target,KNN,0.48125,0.23011920134775257,0.4825630311171879
winequality-red.csv,6,NCAR,0.3,alcohol,KNN,0.315625,0.1565717676999427,0.377225270577701
winequality-red.csv,6,NCAR,0.5,target,RF,0.475,0.27197401181498626,0.49703110661683664
winequality-red.csv,6,NCAR,0.5,alcohol,RF,0.084375,0.10230535258333628,0.14597618606375093
winequality-red.csv,6,NCAR,0.5,target,LinearSVM,0.603125,0.24561797156416398,0.5644521891443917
winequality-red.csv,6,NCAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,6,NCAR,0.5,target,KNN,0.346875,0.20376108505479248,0.3877813953663721
winequality-red.csv,6,NCAR,0.5,alcohol,KNN,0.140625,0.09442390695269554,0.21855083390090296
winequality-red.csv,6,NAR,0.1,target,RF,0.65,0.3149043448052365,0.6458340562109647
winequality-red.csv,6,NAR,0.1,alcohol,RF,0.65625,0.2876863051348177,0.657457086254283
winequality-red.csv,6,NAR,0.1,target,LinearSVM,0.59375,0.23081820865421696,0.545890722929701
winequality-red.csv,6,NAR,0.1,alcohol,LinearSVM,0.5875,0.2216820479015601,0.5360209294660514
winequality-red.csv,6,NAR,0.1,target,KNN,0.503125,0.19910340367046647,0.49030977645727225
winequality-red.csv,6,NAR,0.1,alcohol,KNN,0.490625,0.1773205472905771,0.4898428055335109
winequality-red.csv,6,NAR,0.2,target,RF,0.63125,0.3027537938252224,0.6274095695970696
winequality-red.csv,6,NAR,0.2,alcohol,RF,0.528125,0.23393233875828812,0.5628319959312839
winequality-red.csv,6,NAR,0.2,target,LinearSVM,0.603125,0.21837697570181644,0.5424168435951875
winequality-red.csv,6,NAR,0.2,alcohol,LinearSVM,0.609375,0.22040666832075048,0.54743026264488
winequality-red.csv,6,NAR,0.2,target,KNN,0.490625,0.16276205022969475,0.4888224548966568
winequality-red.csv,6,NAR,0.2,alcohol,KNN,0.421875,0.12513199106234849,0.44487724526840966
winequality-red.csv,6,NAR,0.3,target,RF,0.553125,0.27269162199262725,0.5613437657777
winequality-red.csv,6,NAR,0.3,alcohol,RF,0.353125,0.2029624448297604,0.4388428042244641
winequality-red.csv,6,NAR,0.3,target,LinearSVM,0.6125,0.2365204379335839,0.5605142576335117
winequality-red.csv,6,NAR,0.3,alcohol,LinearSVM,0.24375,0.10989576129669391,0.30967514320742573
winequality-red.csv,6,NAR,0.3,target,KNN,0.4125,0.18171087047989834,0.4338971265005564
